split_name,split_row_index,global_review_rank,item_id,axis,gold,clean_pred,clean_gold_gap,gemini,seed,core_mean,max_clean_vs_gemini_seed_gap,mean_clean_vs_gemini_seed_gap,gemini_seed_support_gold,gemini_seed_support_clean,all_judge_support_gold,all_judge_support_clean,review_score,dataset,gen_model,task,episode,instruction,all_judge_scores,video_url,clean_output_snippet
part2,53,135,data__droid__generated_data__veo31_lite_prefix__task_0059__episode_0001__1__task_0059_episode_0001,IA,3,5,2,4,5,4.5,1,0.5,0,1,0,5,21.5,droid,veo31_lite_prefix,task_0059,episode_0001,"""Pick up the yellow block.""","{""GPT-5.2"": 5, ""GPT-5.5"": 5, ""Gemini-3.5-Flash"": 4, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 5}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/droid/generated_data/veo31_lite_prefix/task_0059/episode_0001/1/task_0059_episode_0001.mp4,"{""reasoning"": ""Agent match: The same robotic arm/gripper visible in the initial frame moves into the scene and performs the action; no new or different manipulator appears. Object correctness: The gripper targets and grasps the yellow block on the table, not the green block or other objects. Goal completion: By the end, the yellow block is clearly held in the gripper and lifted off the table, so the instructed pick-up is completed."", ""instruction_alignment"": 5}"
part2,54,136,data__egoscaler_human__generated_data__cosmos3_prefix__task_0044__episode_0001__1__task_0044_episode_0001,PA,5,3,2,2,3,2.5,1,0.5,0,2,0,5,21.5,egoscaler_human,cosmos3_prefix,task_0044,episode_0001,,"{""GPT-5.2"": 3, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 2, ""PhyJudge"": 4, ""Qwen3.7-Max"": 2, ""Qwen3.7-Plus"": 2, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/egoscaler_human/generated_data/cosmos3_prefix/task_0044/episode_0001/1/task_0044_episode_0001.mp4,"{""reasoning"": ""Agent integrity: the visible human hand and forearm remain mostly anatomically consistent, with no obvious extra fingers or severe warping, though the hand is often blurred and partially cropped. Scene & object consistency: the kitchen layout is mostly stable, but there are noticeable temporal inconsistencies: the hanging utensils shift position and orientation between frames, the orange packet changes shape and appears to move or deform without a clear cause, and some small items"
part2,55,137,data__gr1_inlab__generated_data__wow_wan14b_f105_prefix__task_0152__episode_0001__1__task_0152_episode_0001,IA,1,3,2,2,3,2.5,1,0.5,0,1,0,5,21.5,gr1_inlab,wow_wan14b_f105_prefix,task_0152,episode_0001,"""Pick the pink dragon fruit from the wooden table with the right gripper and place it onto the grey round plate.""","{""GPT-5.2"": 2, ""GPT-5.5"": 3, ""Gemini-3.5-Flash"": 2, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/gr1_inlab/generated_data/wow_wan14b_f105_prefix/task_0152/episode_0001/1/task_0152_episode_0001.mp4,"{""reasoning"": ""Agent match: The same two robotic manipulators from the first frame remain visible, and the right gripper is the one that moves toward the plate area, so the agent identity is consistent. Object correctness: The pink dragon fruit is the relevant target object, and it is the object that ends up on the plate. Goal completion: By the end, the dragon fruit is on the grey round plate, satisfying the final spatial goal. However, the instructed manipulation is not actually shown: the rig"
part2,56,138,data__robotwin__generated_data__abot_physworld_f113_prefix__task_0142__episode_0001__1__task_0142_episode_0001,IA,3,5,2,4,5,4.5,1,0.5,0,1,0,5,21.5,robotwin,abot_physworld_f113_prefix,task_0142,episode_0001,"""Set the light brown square cracker into the round metal skillet.""","{""GPT-5.2"": 5, ""GPT-5.5"": 5, ""Gemini-3.5-Flash"": 4, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 5}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/robotwin/generated_data/abot_physworld_f113_prefix/task_0142/episode_0001/1/task_0142_episode_0001.mp4,"{""reasoning"": ""Agent match: The manipulation is performed by the same black robotic arm/gripper visible in the initial frame, so the agent matches. Object correctness: The object placed into the skillet appears to be a light brown square cracker, matching the instructed target, although the video has some visual inconsistency/duplication with another cracker-like object remaining on the left. Goal completion: By the end, a light brown square cracker is clearly inside the round metal skillet, so "
part2,57,139,data__egoscaler_human__generated_data__wow_wan14b_f105_rewrite__task_0005__episode_0001__1__task_0005_episode_0001,PA,2,4,2,5,5,5.0,1,1.0,0,2,0,7,21.0,egoscaler_human,wow_wan14b_f105_rewrite,task_0005,episode_0001,,"{""GPT-5.2"": 4, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 5, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 5}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/egoscaler_human/generated_data/wow_wan14b_f105_rewrite/task_0005/episode_0001/1/task_0005_episode_0001.mp4,"{""reasoning"": ""Agent integrity: the human hands and forearms remain anatomically consistent, with no extra fingers, melting, or major warping; the tongs keep a plausible two-pronged shape. Scene & object consistency: the stainless stove, black pan, white round food pieces, granite counter, blue cup, red jar, and range hood stay fixed; the food pieces keep their identity. Interaction realism: the hands move the tongs into the pan and stir the white pieces in a generally plausible way; the pan sta"
part2,58,140,data__egodex_human__generated_data__wan22_ti2v5b_1280x704_f169_prefix__task_0015__episode_0001__1__task_0015_episode_0001,PA,1,3,2,2,3,2.5,1,0.5,0,1,0,6,20.5,egodex_human,wan22_ti2v5b_1280x704_f169_prefix,task_0015,episode_0001,,"{""GPT-5.2"": 3, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 2, ""PhyJudge"": 4, ""Qwen3.7-Max"": 3, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/egodex_human/generated_data/wan22_ti2v5b_1280x704_f169_prefix/task_0015/episode_0001/1/task_0015_episode_0001.mp4,"{""reasoning"": ""Agent integrity: the visible human hands and forearms remain anatomically consistent, with no extra fingers, melting, or major warping; the red-sleeved upper body also stays coherent. Scene & object consistency: the yellow tabletop, beige side walls, red curtain, black phone, and crumpled gray cloth remain recognizable, but the phone shifts from flat to tilted and the cloth changes position slightly. Interaction realism: the left hand appears to hold the phone, while the right han"
part2,59,141,data__egodex_human__generated_data__wow_wan14b_f105_rewrite__task_0125__episode_0001__1__task_0125_episode_0001,PA,2,4,2,4,5,4.5,1,0.5,0,2,0,6,20.5,egodex_human,wow_wan14b_f105_rewrite,task_0125,episode_0001,,"{""GPT-5.2"": 3, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 4, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 5}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/egodex_human/generated_data/wow_wan14b_f105_rewrite/task_0125/episode_0001/1/task_0125_episode_0001.mp4,"{""reasoning"": ""Agent integrity: the human hands and forearms remain anatomically consistent, with stable fingers, nails, sleeves, and wrists; no extra digits, melting, or warping is visible. Scene & object consistency: the green tablecloth, beige wall, dark base trim, and white panel stay fixed, with only camera motion and perspective changes. The red ball keeps its round shape and color, though it becomes blurred and slightly oversized during the close-up. Interaction realism: the right hand re"
part2,60,142,data__egoscaler_human__generated_data__abot_physworld_f113_rewrite__task_0001__episode_0001__1__task_0001_episode_0001,PA,2,4,2,3,4,3.5,1,0.5,0,1,0,6,20.5,egoscaler_human,abot_physworld_f113_rewrite,task_0001,episode_0001,,"{""GPT-5.2"": 4, ""GPT-5.5"": 5, ""Gemini-3.5-Flash"": 3, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 4}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/egoscaler_human/generated_data/abot_physworld_f113_rewrite/task_0001/episode_0001/1/task_0001_episode_0001.mp4,"{""reasoning"": ""Agent integrity: The human hands and forearms remain anatomically consistent throughout; the left hand grips the bicycle wheel while the right hand holds the yellow spoke wrench, with no extra fingers, melting, or major warping. Scene & object consistency: The bicycle wheel, tire, spokes, workbench, tools, bikes, and seated person in the garage stay stable; the yellow wrench keeps its shape, though its exact contact point on the rim is sometimes hard to read. Interaction realism: "
part2,61,143,data__epickitchens_human__generated_data__wan22_ti2v5b_1280x704_f169_rewrite__task_0009__episode_0001__1__task_0009_episode_0001,IA,2,4,2,5,4,4.5,1,0.5,0,2,0,6,20.5,epickitchens_human,wan22_ti2v5b_1280x704_f169_rewrite,task_0009,episode_0001,"""Coil the white cable near the orange appliance.""","{""GPT-5.2"": 5, ""GPT-5.5"": 3, ""Gemini-3.5-Flash"": 5, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 4}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/epickitchens_human/generated_data/wan22_ti2v5b_1280x704_f169_rewrite/task_0009/episode_0001/1/task_0009_episode_0001.mp4,"{""reasoning"": ""Agent match: The same pair of human hands visible in the initial frame continues manipulating the cable throughout; no new or different agent appears. Object correctness: The manipulated object is the white cable, matching the instructed target. Goal completion: The hands do coil the white cable into a looped bundle, and the coil is positioned near the orange appliance by the end. However, the coil is not neatly secured or clearly left in a stable final placement; it remains in th"
part2,62,144,data__gr1_inlab__generated_data__kling_prefix__task_0112__episode_0001__1__task_0112_episode_0001,IA,5,3,2,2,3,2.5,1,0.5,0,2,0,6,20.5,gr1_inlab,kling_prefix,task_0112,episode_0001,"""Handover the yellow corn from the right robotic gripper to the left robotic gripper, via the yellow round plate on the wooden table.""","{""GPT-5.2"": 3, ""GPT-5.5"": 2, ""Gemini-3.5-Flash"": 2, ""PhyJudge"": 4, ""Qwen3.7-Max"": 1, ""Qwen3.7-Plus"": 1, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/gr1_inlab/generated_data/kling_prefix/task_0112/episode_0001/1/task_0112_episode_0001.mp4,"{""reasoning"": ""Agent match: The same two robotic grippers visible in the first frame remain the manipulators throughout; no new or different agent appears. Object correctness: The manipulated object is the yellow corn/cob specified in the instruction. Goal completion: The corn is moved from the right side toward the left gripper and the left gripper does make contact with it, but the required handover is not completed. The corn is placed on the yellow round plate and then appears to be grasped o"
part2,63,145,data__droid__generated_data__cogvideo_i2v_f113_prefix__task_0133__episode_0001__1__task_0133_episode_0001,IA,4,2,2,2,2,2.0,0,0.0,0,2,3,3,20.0,droid,cogvideo_i2v_f113_prefix,task_0133,episode_0001,"""Close the white drawer.""","{""GPT-5.2"": 3, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 2, ""PhyJudge"": 2, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 2}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/droid/generated_data/cogvideo_i2v_f113_prefix/task_0133/episode_0001/1/task_0133_episode_0001.mp4,"{""reasoning"": ""Agent match: The same overhead robotic manipulator visible in the first frame remains present and appears to be the only agent acting, so the agent is consistent. Object correctness: The manipulated object is the white drawer under the left sink, which matches the instructed target. Goal completion: The drawer is not closed by the end. It starts open, then moves toward the cabinet, but it remains visibly protruding with its contents still exposed; the final frames show the drawer "
part2,64,146,data__droid__generated_data__cosmos3_rewrite__task_0099__episode_0001__1__task_0099_episode_0001,IA,5,3,2,3,3,3.0,0,0.0,0,2,3,3,20.0,droid,cosmos3_rewrite,task_0099,episode_0001,"""Open the top drawer of the white plastic cabinet under the counter with the robot's right gripper.""","{""GPT-5.2"": 5, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 3, ""PhyJudge"": 3, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/droid/generated_data/cosmos3_rewrite/task_0099/episode_0001/1/task_0099_episode_0001.mp4,"{""reasoning"": ""Agent match: The same robot arm and black right gripper visible in the initial frame performs the motion throughout; no new manipulator appears. Object correctness: The gripper interacts with the white cabinet/drawer area under the counter, but the target is ambiguous: it appears to manipulate a lower drawer or a different white panel rather than clearly the top drawer of the white plastic cabinet. Goal completion: A drawer/panel is pulled outward and remains open by the end, so t"
part2,65,147,data__egodex_human__generated_data__happyhorse_prefix__task_0073__episode_0001__1__task_0073_episode_0001,PA,5,3,2,3,3,3.0,0,0.0,0,2,3,3,20.0,egodex_human,happyhorse_prefix,task_0073,episode_0001,,"{""GPT-5.2"": 3, ""GPT-5.5"": 5, ""Gemini-3.5-Flash"": 3, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/egodex_human/generated_data/happyhorse_prefix/task_0073/episode_0001/1/task_0073_episode_0001.mp4,"{""reasoning"": ""Agent integrity: both human hands remain structurally consistent, with no obvious extra fingers, melting, or severe warping; the right hand maintains a plausible grip on the lint roller and the left hand stays stable on the shirt. Scene & object consistency: the blue shirt, walls, backdrop, and lint roller remain mostly stable, but the black lint strip on the left side of the shirt appears to change shape and position slightly between frames, and the roller’s orientation/position "
part2,66,148,data__droid__generated_data__kling_rewrite__task_0200__episode_0001__1__task_0200_episode_0001,IA,5,3,2,2,3,2.5,1,0.5,0,2,0,7,19.5,droid,kling_rewrite,task_0200,episode_0001,"""Place the clear glass from the grey counter into the trash bin.""","{""GPT-5.2"": 3, ""GPT-5.5"": 3, ""Gemini-3.5-Flash"": 2, ""PhyJudge"": 3, ""Qwen3.7-Max"": 1, ""Qwen3.7-Plus"": 1, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/droid/generated_data/kling_rewrite/task_0200/episode_0001/1/task_0200_episode_0001.mp4,"{""reasoning"": ""Agent match: The same white robotic arm with black gripper visible in the first frame performs the motion throughout; no new manipulator appears. Object correctness: The robot grasps the clear glass from the grey counter, which matches the instructed target object. Goal completion: The glass is lifted and moved away from the counter, but it is not placed into the trash bin. By the end, the glass appears to be held or dropped near the chair/counter area, with no clear evidence it h"
part2,67,149,data__epickitchens_human__generated_data__gigaworld_gr1_2b_f113_prefix__task_0052__episode_0001__1__task_0052_episode_0001,IA,2,4,2,4,5,4.5,1,0.5,0,2,0,7,19.5,epickitchens_human,gigaworld_gr1_2b_f113_prefix,task_0052,episode_0001,"""Rinse the metal sieve under the running water from the metal faucet using both hands.""","{""GPT-5.2"": 5, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 4, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 5}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/epickitchens_human/generated_data/gigaworld_gr1_2b_f113_prefix/task_0052/episode_0001/1/task_0052_episode_0001.mp4,"{""reasoning"": ""Agent match: The same visible human hands/manipulator from the initial frame remain present throughout; there is no clear new or different agent. Object correctness: The manipulated object is the metal sieve/strainer, matching the instructed target. Goal completion: The sieve is held under the metal faucet and water is visibly running into/over it, and the hands are involved in holding and moving it. However, the action is somewhat inconsistent: the sieve is not clearly held with "
part2,68,150,data__egodex_human__generated_data__happyhorse_prefix__task_0073__episode_0001__1__task_0073_episode_0001,IA,5,3,2,3,3,3.0,0,0.0,0,2,2,3,19.0,egodex_human,happyhorse_prefix,task_0073,episode_0001,"""Clean the large surface of the blue shirt using the white and gray lint roller with your right hand.""","{""GPT-5.2"": 3, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 3, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/egodex_human/generated_data/happyhorse_prefix/task_0073/episode_0001/1/task_0073_episode_0001.mp4,"{""reasoning"": ""Agent match: The same right hand visible in the initial frame continues manipulating the lint roller throughout; no new or different agent appears. Object correctness: The manipulated object is the white roller with a gray handle, and it is applied to the blue shirt, matching the instructed objects. Goal completion: The right hand does move the lint roller over parts of the blue shirt, but the coverage is limited and mostly on the right/central area rather than the entire large su"
part2,69,151,data__droid__generated_data__abot_physworld_f113_prefix__task_0106__episode_0001__1__task_0106_episode_0001,IA,3,5,2,5,5,5.0,0,0.0,0,2,2,4,18.0,droid,abot_physworld_f113_prefix,task_0106,episode_0001,"""Push down the small green rectangular block.""","{""GPT-5.2"": 3, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 5, ""PhyJudge"": 3, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 5}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/droid/generated_data/abot_physworld_f113_prefix/task_0106/episode_0001/1/task_0106_episode_0001.mp4,"{""reasoning"": ""Agent match: The same robotic arm/gripper visible in the initial scene moves into the workspace and performs the action; no new or different manipulator appears. Object correctness: The gripper targets the small green rectangular block on the table, not the nearby black bowl or other objects. Goal completion: The arm descends onto the green block and maintains downward contact, indicating a push-down action. The block remains on the table and appears to be pressed rather than mere"
part2,70,152,data__epickitchens_human__generated_data__veo31_lite_prefix__task_0037__episode_0001__1__task_0037_episode_0001,PA,5,3,2,,3,3.0,0,0.0,0,1,1,3,18.0,epickitchens_human,veo31_lite_prefix,task_0037,episode_0001,,"{""GPT-5.2"": 4, ""GPT-5.5"": 5, ""PhyJudge"": 4, ""Qwen3.7-Max"": 3, ""Qwen3.7-Plus"": 2, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/epickitchens_human/generated_data/veo31_lite_prefix/task_0037/episode_0001/1/task_0037_episode_0001.mp4,"{""reasoning"": ""Agent integrity: the visible human arms and hands remain structurally consistent throughout; the right hand keeps a plausible grip on the spatula and the left hand stays near the stove without obvious extra fingers, melting, or severe warping. Scene & object consistency: the stove, pan, sink, bottles, plates, and colander remain mostly stable in position. The food pieces in the pan are less consistent: their shapes and edges change noticeably as they are stirred, with some pieces "
part2,71,153,data__epickitchens_human__generated_data__wan22_ti2v5b_1280x704_f169_prefix__task_0014__episode_0001__1__task_0014_episode_0001,IA,5,3,2,3,3,3.0,0,0.0,0,2,2,4,18.0,epickitchens_human,wan22_ti2v5b_1280x704_f169_prefix,task_0014,episode_0001,"""Stir the dark brown mixture in the small white cup with the right hand's fingers.""","{""GPT-5.2"": 4, ""GPT-5.5"": 3, ""Gemini-3.5-Flash"": 3, ""PhyJudge"": 3, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/epickitchens_human/generated_data/wan22_ti2v5b_1280x704_f169_prefix/task_0014/episode_0001/1/task_0014_episode_0001.mp4,"{""reasoning"": ""Agent match: The same visible hands from the initial frame remain present; the left hand holds the cup while the right hand performs the action, so the manipulator is consistent. Object correctness: The action is directed at the small white cup containing the dark brown mixture, matching the target object. Goal completion: The right hand does stir the mixture, but it appears to use a utensil/spoon rather than the instructed fingers. The mixture is visibly agitated, but the specifi"
part2,72,154,data__robotwin__generated_data__cogvideo_i2v_f113_prefix__task_0106__episode_0001__1__task_0106_episode_0001,IA,4,2,2,2,2,2.0,0,0.0,0,2,1,4,17.0,robotwin,cogvideo_i2v_f113_prefix,task_0106,episode_0001,"""Grab and lift the red and black bottle with white neck and red top with the left gripper, then lift the green bottle with white printed label with the right gripper next.""","{""GPT-5.2"": 2, ""GPT-5.5"": 2, ""Gemini-3.5-Flash"": 2, ""PhyJudge"": 4, ""Qwen3.7-Max"": 3, ""Qwen3.7-Plus"": 3, ""Seed-2.0-Pro"": 2}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/robotwin/generated_data/cogvideo_i2v_f113_prefix/task_0106/episode_0001/1/task_0106_episode_0001.mp4,"{""reasoning"": ""Agent match: The same two black robotic grippers/arms visible in the first frame remain present, so the manipulator appears consistent. Object correctness: The green bottle with the white printed label is the correct target for the second gripper, but the red/black bottle with white neck and red top is not clearly grasped by the left gripper; it appears to shift or tilt without a convincing grasp. Goal completion: The instructed sequence is not achieved. The left gripper does not "
part2,73,155,data__epickitchens_human__generated_data__cogvideo_i2v_f113_prefix__task_0022__episode_0001__1__task_0022_episode_0001,IA,3,5,2,5,5,5.0,0,0.0,0,2,1,5,16.0,epickitchens_human,cogvideo_i2v_f113_prefix,task_0022,episode_0001,"""Scrub the dark metal baking tray with the green sponge using the left hand while holding it with the right hand over the stainless steel sink.""","{""GPT-5.2"": 3, ""GPT-5.5"": 5, ""Gemini-3.5-Flash"": 5, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 5}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/epickitchens_human/generated_data/cogvideo_i2v_f113_prefix/task_0022/episode_0001/1/task_0022_episode_0001.mp4,"{""reasoning"": ""Agent match: The same first-person human hands visible in the initial frame continue throughout the video; no new or different manipulator appears. Object correctness: The manipulated object is the dark metal baking tray, and the green sponge is used on it over the stainless steel sink. Goal completion: The tray is held in the sink area and the green sponge is applied to it with repeated scrubbing motions, producing visible suds/foam. The instructed action is performed, though the"
part2,74,156,data__robotwin__generated_data__wow_wan14b_f105_rewrite__task_0059__episode_0001__1__task_0059_episode_0001,IA,3,5,2,5,5,5.0,0,0.0,0,2,1,5,16.0,robotwin,wow_wan14b_f105_rewrite,task_0059,episode_0001,"""Place the first light blue round medium-sized bowl for holding food down with the right black gripper onto the blue and white striped table, then stack the next two light blue round bowls above it.""","{""GPT-5.2"": 5, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 5, ""PhyJudge"": 3, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 5}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/robotwin/generated_data/wow_wan14b_f105_rewrite/task_0059/episode_0001/1/task_0059_episode_0001.mp4,"{""reasoning"": ""Agent match: The manipulation is performed by the same right-side black gripper/arm visible in the initial frame; no new agent appears. Object correctness: The objects manipulated are light blue round bowls, matching the instructed target objects, though the video introduces/duplicates bowls rather than clearly using the three original bowls from the initial scene. Goal completion: By the end, there is a stack of three light blue bowls on the blue-and-white striped table, with the"
part2,75,157,data__droid__generated_data__wan26_flash_rewrite__task_0009__episode_0001__1__task_0009_episode_0001,IA,4,2,2,2,2,2.0,0,0.0,0,2,0,5,15.0,droid,wan26_flash_rewrite,task_0009,episode_0001,"""Move the colorful cubes right and put the panda cube next to them on the white table.""","{""GPT-5.2"": 2, ""GPT-5.5"": 2, ""Gemini-3.5-Flash"": 2, ""PhyJudge"": 3, ""Qwen3.7-Max"": 3, ""Qwen3.7-Plus"": 2, ""Seed-2.0-Pro"": 2}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/droid/generated_data/wan26_flash_rewrite/task_0009/episode_0001/1/task_0009_episode_0001.mp4,"{""reasoning"": ""Agent match: The first frame shows a robotic manipulator at the lower right, but the action is performed by a human hand entering from the upper right, so the same manipulator is not used. Object correctness: The hand does interact with the panda cube, which is the correct target object, and the colorful cubes are present, though the panda cube is not clearly moved right. Goal completion: By the end, the colorful cubes are somewhat clustered to the right, but the panda cube is pla"
part2,76,158,data__egoscaler_human__generated_data__abot_physworld_f113_prefix__task_0094__episode_0001__1__task_0094_episode_0001,IA,3,5,2,5,5,5.0,0,0.0,0,2,0,5,15.0,egoscaler_human,abot_physworld_f113_prefix,task_0094,episode_0001,"""Pull the white tube from the clear plastic packaging with your hands.""","{""GPT-5.2"": 5, ""GPT-5.5"": 4, ""Gemini-3.5-Flash"": 5, ""PhyJudge"": 4, ""Qwen3.7-Max"": 5, ""Qwen3.7-Plus"": 5, ""Seed-2.0-Pro"": 5}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/egoscaler_human/generated_data/abot_physworld_f113_prefix/task_0094/episode_0001/1/task_0094_episode_0001.mp4,"{""reasoning"": ""Agent match: The same pair of human hands visible in the first frame remains the manipulator throughout; no new or different agent appears. Object correctness: The hands interact with the clear plastic packaging and a white cylindrical tube, matching the instructed target object. Goal completion: The white tube is pulled out of the clear plastic packaging and held in the hand for several frames, so the main goal is achieved. However, by the final frames the hands appear to return "
part2,77,159,data__gr1_inlab__generated_data__gigaworld_gr1_2b_f113_prefix__task_0034__episode_0001__1__task_0034_episode_0001,IA,1,3,2,3,3,3.0,0,0.0,0,2,0,5,15.0,gr1_inlab,gigaworld_gr1_2b_f113_prefix,task_0034,episode_0001,"""Manipulate a white mug with the right gripper from the wooden table by hanging it onto the black stand.""","{""GPT-5.2"": 3, ""GPT-5.5"": 3, ""Gemini-3.5-Flash"": 3, ""PhyJudge"": 2, ""Qwen3.7-Max"": 2, ""Qwen3.7-Plus"": 3, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/gr1_inlab/generated_data/gigaworld_gr1_2b_f113_prefix/task_0034/episode_0001/1/task_0034_episode_0001.mp4,"{""reasoning"": ""Agent match: The same right robotic gripper visible in the first frame performs the motion; no new or different agent appears. Object correctness: The manipulated object is a white mug, matching the instructed target. Goal completion: The mug is picked up and moved toward the black stand, but it is never hung onto any branch of the stand. By the end, the mug is placed back on the wooden table to the right of the stand, so the instructed final state is not achieved."", ""instruction_"
part2,78,160,data__robotwin__generated_data__wan26_flash_prefix__task_0004__episode_0001__1__task_0004_episode_0001,IA,5,3,2,3,3,3.0,0,0.0,0,2,0,5,15.0,robotwin,wan26_flash_prefix,task_0004,episode_0001,"""Pick up red block using the left arm, set it on the left, repeat the placement with the right arm for green block, and the right arm for blue block.""","{""GPT-5.2"": 3, ""GPT-5.5"": 3, ""Gemini-3.5-Flash"": 3, ""PhyJudge"": 4, ""Qwen3.7-Max"": 3, ""Qwen3.7-Plus"": 4, ""Seed-2.0-Pro"": 3}",https://huggingface.co/datasets/HuggingFriends/mllm-as-embodied-world-judge/resolve/main/data/robotwin/generated_data/wan26_flash_prefix/task_0004/episode_0001/1/task_0004_episode_0001.mp4,"{""reasoning"": ""Agent match: The same two robotic arms visible in the initial scene perform the actions; no new or different agent appears. Object correctness: The left arm grasps the red block, and the right arm grasps the green block. However, the blue block is not correctly picked up by the right arm; it appears to be moved while still on the table, with the right gripper not clearly enclosing it. Goal completion: The red block is placed on the left side, and the green block is placed on the l"
